flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy
flow_000134,13.4,49296,135,6,58.03486710839761,93.03325477041987,4912.9466127912265,0.1368768432023064,2.2143487086380427,198.48732672124447,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8538888951245274
flow_000135,13.5,49144,136,6,61.18053383084113,109.46851959202483,5452.55109489672,0.0849560622735627,2.784609694132843,198.19785702251957,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.5352302369589568
flow_000136,13.6,41743,137,6,66.10064863010658,104.08198957331568,5884.704367147808,0.0919014800100371,2.913021744399916,173.2819901541041,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.021082150978399
flow_000137,13.7,47791,138,6,59.13581773345236,125.87345891518012,5851.530517290951,0.1702492746588265,2.530557420814436,150.19732791734367,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.18214315734764
flow_000138,13.8,42940,139,6,59.47291607048591,78.4407060781077,6724.237138732726,0.1548998710994745,4.65799560135302,176.5989119097899,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.272529783340234
flow_000139,13.9,47807,140,6,60.027565605452565,94.14793298241489,5357.268869767915,0.0994526333990903,2.3163688445740265,223.0665758837403,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.257997406581727
flow_000140,14.0,44429,141,6,57.79706065058382,120.02223642394527,5970.390840321523,0.201123700556212,4.466467245540006,221.0439156877734,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.0933115436581335
flow_000141,14.1,49198,142,6,58.241733396844815,110.82661487152112,7504.469357221339,0.0958987850175142,3.405931173858121,180.42436132286028,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.010945489463023
flow_000142,14.2,42121,143,6,56.15623060381037,53.96830084493664,6821.555289229497,0.0747106856990606,4.019189416274743,191.4325655807804,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6274461070577817
flow_000143,14.3,47617,144,6,62.1474106818949,66.61542384119781,6104.853872890163,0.1063478704211589,1.5050882297684915,173.64809430862516,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.231583059594909
flow_000144,14.4,48928,145,6,59.64219263246586,100.01523851374822,4541.943837065007,0.1150440024912562,4.027991172995823,131.35121651224358,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.504867611050105
flow_000145,14.5,49512,146,6,62.99414823936812,132.7963508367793,4626.308268233018,0.0403796871683705,3.9926030260879024,177.13568213015589,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.877753361515504
flow_000146,14.6,44181,147,6,65.1088101085593,91.36532069496027,6637.384153960312,0.1243741306285666,2.333968194294469,143.27098503315767,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.9047643334353976
flow_000147,14.7,44929,148,6,54.74666420944517,112.97875027093752,6739.804049017873,0.2057339306137519,3.847937875957869,130.22328006772045,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.006823957506858
flow_000148,14.8,49919,149,6,55.81628312441864,101.65203294848318,4054.961668506441,0.1475033336397544,1.520087610702468,60.0,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.8801628761834177
flow_000149,14.9,42547,150,6,63.45941146963639,111.5778944741013,6699.787635077404,0.1332034537076993,2.5253717479466085,159.5582248603691,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.94655070976362
